cust_id,item_purchased,category,purchase_amount,size,color,season,review_rating,shipping_type,discount_applied,promo
3073,13,1,79,3,16,2,7,5,2,2
3074,17,2,44,3,24,4,12,3,2,2
3075,4,3,36,3,13,4,18,4,2,2
3076,19,2,71,4,1,4,12,5,2,2
3077,8,1,27,2,3,3,12,2,2,2
3078,24,2,69,1,19,2,6,6,2,2
3079,2,1,76,2,3,2,1,1,2,2
3080,2,1,12,2,13,1,16,6,2,2
3081,10,2,23,3,25,2,17,4,2,2
3082,21,3,25,3,17,4,25,4,2,2
3083,25,2,80,2,13,2,16,4,2,2
3084,14,2,1,1,18,3,11,6,2,2
3085,16,1,18,1,10,2,8,6,2,2
3086,24,2,31,3,8,4,4,6,2,2
3087,8,1,54,2,11,3,11,4,2,2
3088,17,2,65,2,5,2,7,3,2,2
3089,6,2,45,2,21,2,9,6,2,2
3090,15,3,2,3,3,1,22,3,2,2
3091,17,2,17,2,16,3,25,6,2,2
3092,6,2,62,3,15,4,10,1,2,2
3093,23,1,35,3,20,1,11,4,2,2
3094,22,2,44,3,19,3,24,6,2,2
3095,15,3,40,2,8,3,3,6,2,2
3096,9,1,34,1,1,1,10,5,2,2
3097,17,2,44,3,24,4,11,4,2,2
3098,18,3,14,2,20,1,13,3,2,2
3099,14,2,45,3,6,3,9,4,2,2
3100,17,2,79,1,13,1,5,3,2,2
3101,9,1,66,3,18,4,15,2,2,2
3102,13,1,63,1,4,3,3,2,2,2
3103,11,4,66,2,9,3,19,5,2,2
3104,17,2,18,1,16,4,6,1,2,2
3105,14,2,37,1,22,3,26,1,2,2
3106,20,2,14,2,14,1,3,2,2,2
3107,15,3,38,2,25,4,23,4,2,2
3108,3,2,12,3,8,4,22,5,2,2
3109,22,2,50,2,18,1,8,1,2,2
3110,11,4,73,2,8,4,19,3,2,2
3111,8,1,27,3,11,1,22,4,2,2
3112,2,1,62,4,10,2,25,3,2,2
3113,3,2,78,1,9,1,14,2,2,2
3114,17,2,74,3,9,3,2,2,2,2
3115,8,1,37,2,14,2,23,6,2,2
3116,16,1,34,2,5,1,17,3,2,2
3117,5,4,47,3,8,2,13,6,2,2
3118,10,2,31,2,14,1,6,3,2,2
3119,19,2,78,3,3,3,23,5,2,2
3120,15,3,60,4,20,4,23,1,2,2
3121,17,2,57,2,12,1,16,6,2,2
3122,10,2,19,3,2,1,2,5,2,2
3123,22,2,26,2,17,1,6,2,2,2
3124,8,1,58,4,19,1,9,4,2,2
3125,13,1,32,2,16,3,10,5,2,2
3126,5,4,7,3,11,2,16,5,2,2
3127,23,1,57,3,11,4,2,6,2,2
3128,7,1,75,2,1,4,10,3,2,2
3129,11,4,13,1,10,1,20,5,2,2
3130,15,3,1,1,6,3,23,2,2,2
3131,14,2,1,2,25,3,21,6,2,2
3132,11,4,40,2,16,1,5,6,2,2
3133,24,2,78,2,25,3,18,2,2,2
3134,25,2,49,2,15,2,17,4,2,2
3135,4,3,47,3,8,2,20,6,2,2
3136,18,3,66,3,25,2,23,3,2,2
3137,20,2,13,2,8,1,7,4,2,2
3138,5,4,25,2,22,2,3,1,2,2
3139,3,2,76,3,8,1,22,4,2,2
3140,23,1,66,2,14,4,20,4,2,2
3141,7,1,25,4,16,3,22,3,2,2
3142,23,1,11,1,16,4,25,2,2,2
3143,21,3,2,3,12,4,16,1,2,2
3144,10,2,3,2,18,3,5,6,2,2
3145,4,3,51,3,1,2,2,3,2,2
3146,8,1,10,4,18,2,22,5,2,2
3147,17,2,64,1,25,4,25,3,2,2
3148,24,2,80,2,17,4,19,2,2,2
3149,19,2,16,3,18,1,19,3,2,2
3150,2,1,21,2,11,4,22,3,2,2
3151,3,2,6,2,16,2,2,2,2,2
3152,25,2,45,3,15,1,7,1,2,2
3153,2,1,71,2,19,1,7,6,2,2
3154,22,2,69,3,19,1,7,4,2,2
3155,2,1,36,2,7,4,20,5,2,2
3156,8,1,71,2,4,1,19,3,2,2
3157,17,2,31,2,2,4,7,1,2,2
3158,2,1,15,3,19,1,7,6,2,2
3159,13,1,58,2,8,4,25,1,2,2
3160,9,1,70,3,17,4,5,6,2,2
3161,1,1,68,4,22,1,14,4,2,2
3162,6,2,58,1,5,4,18,1,2,2
3163,18,3,66,3,3,4,15,5,2,2
3164,14,2,47,4,22,3,4,2,2,2
3165,6,2,13,3,20,4,2,5,2,2
3166,11,4,73,2,11,2,6,6,2,2
3167,17,2,61,2,7,4,3,4,2,2
3168,6,2,59,2,3,1,4,1,2,2
3169,12,2,5,2,15,2,5,1,2,2
3170,25,2,40,2,24,1,14,3,2,2
3171,23,1,22,4,5,2,20,2,2,2
3172,13,1,7,2,13,2,7,2,2,2
3173,22,2,33,2,14,1,13,5,2,2
3174,20,2,27,3,21,3,25,4,2,2
3175,14,2,33,3,15,4,14,6,2,2
3176,22,2,23,2,13,1,10,6,2,2
3177,15,3,18,4,22,2,22,1,2,2
3178,2,1,33,3,1,1,8,5,2,2
3179,15,3,15,3,1,2,3,3,2,2
3180,19,2,69,2,14,2,19,3,2,2
3181,8,1,69,3,22,1,14,5,2,2
3182,11,4,32,2,5,3,20,3,2,2
3183,23,1,78,3,9,1,12,3,2,2
3184,21,3,37,2,9,4,11,5,2,2
3185,24,2,34,3,9,2,18,1,2,2
3186,20,2,52,3,7,1,23,2,2,2
3187,13,1,74,1,6,4,24,6,2,2
3188,3,2,53,3,10,4,8,3,2,2
3189,3,2,40,2,11,4,11,5,2,2
3190,4,3,68,2,1,3,18,6,2,2
3191,12,2,59,1,18,1,10,3,2,2
3192,10,2,49,4,13,4,23,6,2,2
3193,24,2,57,1,13,1,6,3,2,2
3194,7,1,80,3,21,4,16,2,2,2
3195,21,3,33,3,7,3,22,5,2,2
3196,23,1,39,1,19,2,25,4,2,2
3197,2,1,40,3,13,4,4,2,2,2
3198,24,2,52,2,21,2,8,3,2,2
3199,7,1,75,3,16,4,4,3,2,2
3200,8,1,21,4,17,4,18,2,2,2
3201,22,2,5,3,2,2,24,3,2,2
3202,14,2,19,1,10,1,4,1,2,2
3203,16,1,18,3,9,1,21,5,2,2
3204,5,4,10,3,21,2,17,2,2,2
3205,11,4,73,4,11,1,19,3,2,2
3206,10,2,5,4,12,1,20,1,2,2
3207,4,3,33,2,4,4,6,3,2,2
3208,22,2,10,4,1,3,3,4,2,2
3209,13,1,11,3,10,4,9,1,2,2
3210,18,3,12,3,16,1,19,5,2,2
3211,22,2,48,2,12,3,5,2,2,2
3212,14,2,46,3,22,4,25,5,2,2
3213,21,3,3,2,10,4,12,1,2,2
3214,23,1,37,2,4,4,9,5,2,2
3215,20,2,59,2,25,2,7,3,2,2
3216,5,4,71,2,12,3,3,3,2,2
3217,10,2,66,1,14,4,10,4,2,2
3218,23,1,39,2,20,1,10,2,2,2
3219,20,2,15,2,21,1,15,2,2,2
3220,5,4,21,3,24,3,11,1,2,2
3221,8,1,10,2,3,1,17,3,2,2
3222,25,2,57,2,25,4,8,5,2,2
3223,23,1,65,1,13,1,22,6,2,2
3224,17,2,46,1,8,2,15,5,2,2
3225,10,2,61,3,10,4,3,3,2,2
3226,3,2,79,2,17,1,6,6,2,2
3227,21,3,52,4,1,2,9,4,2,2
3228,16,1,50,4,24,1,3,3,2,2
3229,13,1,76,2,25,2,22,1,2,2
3230,14,2,48,2,21,1,3,2,2,2
3231,21,3,30,2,14,3,1,4,2,2
3232,18,3,78,2,13,4,20,3,2,2
3233,25,2,15,2,24,2,16,4,2,2
3234,2,1,55,2,11,1,14,2,2,2
3235,13,1,77,2,2,4,1,1,2,2
3236,2,1,49,2,9,3,16,3,2,2
3237,2,1,65,3,14,1,17,4,2,2
3238,25,2,38,2,8,3,4,2,2,2
3239,21,3,65,4,21,1,10,1,2,2
3240,23,1,13,2,5,1,3,1,2,2
3241,15,3,18,2,23,1,14,1,2,2
3242,8,1,39,2,11,3,20,6,2,2
3243,22,2,55,1,1,1,4,2,2,2
3244,10,2,80,3,2,3,26,6,2,2
3245,24,2,62,2,2,1,23,2,2,2
3246,14,2,57,2,18,1,8,4,2,2
3247,21,3,79,2,12,3,5,6,2,2
3248,7,1,72,2,21,3,13,2,2,2
3249,25,2,60,1,21,3,18,3,2,2
3250,1,1,64,2,17,3,10,2,2,2
3251,5,4,71,2,21,2,5,1,2,2
3252,5,4,1,2,7,4,13,5,2,2
3253,15,3,2,3,4,2,3,6,2,2
3254,1,1,41,2,4,1,8,1,2,2
3255,24,2,12,1,12,4,25,6,2,2
3256,19,2,21,2,2,1,4,4,2,2
3257,23,1,7,3,21,4,23,3,2,2
3258,17,2,79,2,4,1,9,2,2,2
3259,18,3,32,2,12,2,19,2,2,2
3260,9,1,76,4,10,1,13,1,2,2
3261,16,1,17,2,23,3,21,1,2,2
3262,2,1,33,3,6,4,10,6,2,2
3263,25,2,16,2,23,2,3,5,2,2
3264,19,2,49,1,2,1,20,2,2,2
3265,14,2,31,1,5,4,16,2,2,2
3266,23,1,81,2,24,4,8,2,2,2
3267,5,4,55,1,8,4,18,4,2,2
3268,10,2,26,3,17,4,6,6,2,2
3269,6,2,78,2,6,1,4,3,2,2
3270,3,2,41,2,3,4,25,2,2,2
3271,22,2,6,2,10,4,23,2,2,2
3272,22,2,36,4,12,2,20,5,2,2
3273,18,3,80,2,11,4,7,4,2,2
3274,2,1,26,1,15,3,2,3,2,2
3275,24,2,1,2,6,2,15,6,2,2
3276,14,2,69,4,9,3,2,1,2,2
3277,16,1,80,2,24,3,16,6,2,2
3278,20,2,67,2,3,2,25,6,2,2
3279,6,2,51,2,2,3,9,1,2,2
3280,9,1,31,1,19,1,6,2,2,2
3281,8,1,38,3,19,4,3,4,2,2
3282,14,2,50,3,7,4,7,3,2,2
3283,25,2,75,2,19,1,24,4,2,2
3284,11,4,5,3,18,2,5,2,2,2
3285,16,1,60,3,24,2,21,1,2,2
3286,9,1,12,4,12,1,22,3,2,2
3287,11,4,48,3,17,4,26,2,2,2
3288,20,2,44,3,2,2,19,1,2,2
3289,8,1,42,4,24,2,25,4,2,2
3290,1,1,31,2,13,3,16,1,2,2
3291,5,4,63,3,2,2,7,3,2,2
3292,2,1,32,3,14,1,2,1,2,2
3293,8,1,4,3,8,2,25,5,2,2
3294,5,4,72,2,7,2,11,1,2,2
3295,24,2,41,1,12,2,21,6,2,2
3296,3,2,15,1,11,3,4,4,2,2
3297,3,2,4,2,9,2,18,4,2,2
3298,2,1,63,2,23,1,17,3,2,2
3299,11,4,54,2,4,1,11,2,2,2
3300,19,2,13,3,21,2,16,1,2,2
3301,9,1,61,2,5,2,16,2,2,2
3302,14,2,39,4,5,3,1,3,2,2
3303,3,2,63,4,1,4,18,5,2,2
3304,2,1,41,1,22,3,10,4,2,2
3305,8,1,60,4,15,1,24,4,2,2
3306,10,2,22,3,6,3,25,5,2,2
3307,11,4,20,3,15,3,12,6,2,2
3308,16,1,17,1,9,4,16,6,2,2
3309,12,2,51,2,17,1,2,2,2,2
3310,8,1,28,2,3,3,7,6,2,2
3311,11,4,8,2,17,4,12,3,2,2
3312,9,1,33,3,3,3,16,2,2,2
3313,21,3,56,3,2,3,15,4,2,2
3314,9,1,11,4,2,1,15,2,2,2
3315,22,2,75,2,23,2,9,5,2,2
3316,16,1,49,1,7,3,5,5,2,2
3317,22,2,26,2,14,3,7,3,2,2
3318,9,1,48,4,17,3,23,5,2,2
3319,11,4,27,2,14,3,15,3,2,2
3320,19,2,12,2,10,3,19,4,2,2
3321,3,2,25,4,20,1,18,1,2,2
3322,5,4,81,1,5,4,19,4,2,2
3323,24,2,73,4,15,4,22,4,2,2
3324,8,1,59,2,25,4,14,3,2,2
3325,25,2,13,1,19,1,9,5,2,2
3326,15,3,78,2,13,1,13,1,2,2
3327,7,1,76,2,12,3,19,5,2,2
3328,19,2,45,2,2,2,17,2,2,2
3329,15,3,16,2,23,2,8,3,2,2
3330,1,1,35,2,8,4,14,2,2,2
3331,21,3,77,2,2,2,8,1,2,2
3332,23,1,39,2,17,3,11,3,2,2
3333,25,2,4,2,20,3,7,1,2,2
3334,12,2,16,2,23,2,18,2,2,2
3335,17,2,4,2,1,3,10,3,2,2
3336,9,1,75,4,6,4,11,2,2,2
3337,3,2,26,2,4,1,16,3,2,2
3338,11,4,4,3,3,4,20,1,2,2
3339,20,2,75,3,24,4,5,1,2,2
3340,7,1,80,2,6,1,12,6,2,2
3341,25,2,17,4,13,1,20,3,2,2
3342,11,4,31,4,14,3,21,5,2,2
3343,11,4,62,2,23,2,14,3,2,2
3344,19,2,12,4,9,4,12,1,2,2
3345,9,1,29,4,12,1,19,3,2,2
3346,8,1,72,2,22,3,16,1,2,2
3347,12,2,80,2,2,3,10,2,2,2
3348,18,3,51,4,6,3,20,5,2,2
3349,25,2,55,3,8,4,4,5,2,2
3350,13,1,60,2,19,1,4,6,2,2
3351,8,1,14,1,14,1,25,1,2,2
3352,17,2,30,3,6,2,18,1,2,2
3353,2,1,77,2,21,3,5,4,2,2
3354,6,2,47,3,21,1,22,3,2,2
3355,20,2,26,2,15,1,4,4,2,2
3356,3,2,9,2,16,2,2,6,2,2
3357,12,2,29,2,20,3,11,6,2,2
3358,10,2,48,2,17,4,11,3,2,2
3359,25,2,40,2,12,1,10,1,2,2
3360,23,1,55,3,19,1,15,4,2,2
3361,11,4,62,2,13,2,9,1,2,2
3362,18,3,7,2,20,2,17,3,2,2
3363,8,1,42,2,8,3,6,4,2,2
3364,24,2,4,2,22,4,6,4,2,2
3365,16,1,14,2,16,1,8,5,2,2
3366,20,2,39,3,21,1,15,2,2,2
3367,7,1,46,2,19,2,12,1,2,2
3368,25,2,29,2,3,3,7,6,2,2
3369,15,3,6,2,3,2,24,2,2,2
3370,24,2,32,2,10,4,14,1,2,2
3371,2,1,12,2,5,3,4,6,2,2
3372,10,2,80,1,22,4,16,4,2,2
3373,22,2,6,2,13,4,22,3,2,2
3374,15,3,33,2,18,2,11,6,2,2
3375,3,2,28,1,11,2,13,1,2,2
3376,4,3,79,4,25,1,25,2,2,2
3377,9,1,27,2,9,4,17,6,2,2
3378,17,2,13,2,25,4,22,4,2,2
3379,19,2,56,3,7,1,21,4,2,2
3380,8,1,32,3,22,3,26,6,2,2
3381,6,2,33,3,3,3,14,5,2,2
3382,9,1,47,3,22,4,23,5,2,2
3383,24,2,16,2,13,2,4,2,2,2
3384,5,4,24,2,17,1,2,4,2,2
3385,10,2,5,3,13,3,14,3,2,2
3386,13,1,64,2,14,4,4,5,2,2
3387,25,2,43,2,11,1,2,1,2,2
3388,14,2,59,1,17,2,10,1,2,2
3389,24,2,42,2,6,2,21,6,2,2
3390,14,2,38,3,13,1,14,3,2,2
3391,22,2,51,1,19,3,6,4,2,2
3392,10,2,38,2,20,1,13,1,2,2
3393,16,1,55,4,3,4,20,3,2,2
3394,6,2,71,2,7,1,7,4,2,2
3395,15,3,79,1,25,2,18,6,2,2
3396,6,2,24,2,20,4,7,3,2,2
3397,14,2,18,4,2,4,26,4,2,2
3398,3,2,19,3,25,3,3,5,2,2
3399,12,2,41,3,17,4,14,5,2,2
3400,14,2,36,4,25,4,9,5,2,2
3401,23,1,32,2,11,1,24,3,2,2
3402,1,1,52,3,16,4,10,5,2,2
3403,10,2,42,2,2,2,20,1,2,2
3404,4,3,46,2,14,3,15,5,2,2
3405,7,1,15,3,14,1,15,1,2,2
3406,3,2,68,2,24,3,18,6,2,2
3407,24,2,60,2,19,2,16,6,2,2
3408,6,2,27,1,18,2,2,6,2,2
3409,22,2,53,3,18,3,20,5,2,2
3410,17,2,74,2,21,3,8,4,2,2
3411,15,3,57,3,21,3,19,3,2,2
3412,18,3,37,3,8,4,25,1,2,2
3413,15,3,64,2,12,1,14,6,2,2
3414,7,1,71,4,2,4,1,2,2,2
3415,4,3,75,2,13,2,25,4,2,2
3416,3,2,49,2,7,1,6,1,2,2
3417,15,3,34,2,18,2,8,6,2,2
3418,5,4,16,2,3,3,5,1,2,2
3419,11,4,11,2,1,3,4,3,2,2
3420,13,1,7,3,10,4,7,6,2,2
3421,9,1,41,2,18,4,10,2,2,2
3422,18,3,11,2,13,3,5,3,2,2
3423,5,4,72,3,1,4,8,4,2,2
3424,4,3,52,2,4,2,14,4,2,2
3425,16,1,45,3,9,3,12,1,2,2
3426,9,1,35,2,3,3,19,4,2,2
3427,22,2,16,4,12,1,24,1,2,2
3428,25,2,19,4,22,4,1,6,2,2
3429,13,1,50,2,8,1,1,4,2,2
3430,20,2,77,1,18,4,22,2,2,2
3431,22,2,54,2,11,4,18,4,2,2
3432,2,1,30,1,9,3,18,2,2,2
3433,4,3,25,2,8,3,24,1,2,2
3434,22,2,74,2,25,2,21,3,2,2
3435,14,2,53,1,15,3,9,1,2,2
3436,22,2,72,2,1,3,3,1,2,2
3437,2,1,64,3,16,4,4,1,2,2
3438,11,4,43,1,9,4,11,1,2,2
3439,17,2,52,2,23,1,6,6,2,2
3440,7,1,74,2,8,3,21,2,2,2
3441,8,1,44,3,12,1,19,1,2,2
3442,24,2,77,4,5,1,17,5,2,2
3443,20,2,59,2,23,2,19,4,2,2
3444,6,2,5,3,20,3,26,3,2,2
3445,14,2,44,1,9,3,14,1,2,2
3446,9,1,39,2,12,1,25,5,2,2
3447,4,3,36,1,18,2,26,1,2,2
3448,15,3,39,2,3,1,19,2,2,2
3449,5,4,9,1,25,4,17,2,2,2
3450,3,2,18,2,4,2,21,5,2,2
3451,19,2,59,2,17,2,12,6,2,2
3452,3,2,54,4,20,1,6,3,2,2
3453,11,4,1,2,10,2,13,4,2,2
3454,17,2,41,3,17,4,19,5,2,2
3455,8,1,52,1,11,1,22,6,2,2
3456,25,2,70,2,15,1,23,5,2,2
3457,10,2,34,2,19,1,22,2,2,2
3458,13,1,68,2,8,3,6,2,2,2
3459,13,1,18,3,23,2,10,5,2,2
3460,10,2,18,3,9,1,14,2,2,2
3461,16,1,59,2,7,2,7,2,2,2
3462,18,3,4,1,13,2,20,5,2,2
3463,12,2,54,3,14,2,21,5,2,2
3464,13,1,8,2,25,1,4,1,2,2
3465,5,4,40,1,16,4,3,4,2,2
3466,1,1,34,2,7,2,10,5,2,2
3467,22,2,23,1,18,3,22,5,2,2
3468,16,1,26,2,5,1,26,4,2,2
3469,23,1,70,1,10,4,11,5,2,2
3470,22,2,66,3,12,1,9,6,2,2
3471,5,4,50,1,14,3,21,3,2,2
3472,15,3,47,1,3,2,7,6,2,2
3473,3,2,23,1,24,3,16,3,2,2
3474,6,2,21,2,6,2,1,2,2,2
3475,14,2,63,2,6,4,20,6,2,2
3476,21,3,69,2,15,2,20,2,2,2
3477,4,3,80,4,15,3,8,3,2,2
3478,8,1,66,1,21,2,14,6,2,2
3479,8,1,38,2,12,1,22,6,2,2
3480,24,2,37,1,15,3,25,5,2,2
3481,15,3,60,3,16,4,11,3,2,2
3482,22,2,48,1,13,3,10,6,2,2
3483,7,1,42,2,7,4,15,4,2,2
3484,10,2,18,3,24,4,15,2,2,2
3485,6,2,56,3,8,1,18,3,2,2
3486,17,2,2,4,4,4,10,5,2,2
3487,19,2,70,3,5,4,25,5,2,2
3488,15,3,5,3,1,1,5,6,2,2
3489,24,2,8,4,21,2,25,6,2,2
3490,6,2,7,3,2,3,22,1,2,2
3491,4,3,63,2,23,2,12,6,2,2
3492,14,2,9,2,15,4,19,2,2,2
3493,7,1,46,2,22,1,22,5,2,2
3494,14,2,63,4,2,4,23,6,2,2
3495,16,1,19,2,20,4,11,3,2,2
3496,19,2,14,4,8,2,4,3,2,2
3497,18,3,19,2,17,3,16,3,2,2
3498,8,1,29,2,19,2,19,6,2,2
3499,15,3,16,2,11,3,14,5,2,2
3500,22,2,10,3,10,1,6,4,2,2
3501,17,2,29,1,20,1,22,4,2,2
3502,18,3,68,2,20,1,24,5,2,2
3503,1,1,43,2,9,1,23,4,2,2
3504,17,2,77,2,17,2,15,3,2,2
3505,8,1,22,1,23,1,16,4,2,2
3506,13,1,23,3,19,4,13,1,2,2
3507,17,2,38,3,14,4,13,1,2,2
3508,8,1,46,1,18,2,18,6,2,2
3509,14,2,35,2,8,1,23,5,2,2
3510,25,2,3,3,4,4,19,4,2,2
3511,21,3,77,1,15,1,25,1,2,2
3512,13,1,62,2,3,3,15,1,2,2
3513,17,2,27,2,24,1,10,3,2,2
3514,3,2,55,4,5,2,18,6,2,2
3515,21,3,31,4,8,4,23,2,2,2
3516,6,2,61,4,5,4,16,4,2,2
3517,4,3,37,1,24,3,16,3,2,2
3518,20,2,50,2,15,4,7,4,2,2
3519,17,2,78,2,2,2,18,5,2,2
3520,19,2,47,2,24,4,13,4,2,2
3521,9,1,51,1,4,2,7,2,2,2
3522,18,3,31,2,17,4,13,6,2,2
3523,14,2,66,2,25,2,8,6,2,2
3524,1,1,40,2,6,3,4,5,2,2
3525,14,2,55,3,20,3,5,3,2,2
3526,23,1,19,3,14,4,11,5,2,2
3527,24,2,80,2,14,2,14,2,2,2
3528,3,2,78,1,5,2,23,3,2,2
3529,16,1,48,3,8,3,21,3,2,2
3530,25,2,1,1,13,4,15,4,2,2
3531,23,1,26,3,2,2,10,2,2,2
3532,18,3,33,4,23,4,22,1,2,2
3533,14,2,49,3,10,1,22,5,2,2
3534,21,3,79,3,25,1,23,5,2,2
3535,18,3,64,2,8,1,8,2,2,2
3536,19,2,32,2,19,3,26,2,2,2
3537,8,1,2,3,16,2,21,2,2,2
3538,8,1,73,2,8,2,11,5,2,2
3539,18,3,44,1,24,2,21,6,2,2
3540,13,1,37,1,9,2,8,2,2,2
3541,19,2,76,2,12,2,22,3,2,2
3542,3,2,47,2,14,4,16,4,2,2
3543,5,4,9,1,14,2,18,2,2,2
3544,9,1,64,2,3,4,17,5,2,2
3545,22,2,36,4,5,1,12,1,2,2
3546,15,3,9,2,25,2,13,1,2,2
3547,16,1,60,2,23,3,12,3,2,2
3548,16,1,12,3,12,3,14,5,2,2
3549,3,2,18,2,19,1,6,5,2,2
3550,25,2,15,2,6,3,10,1,2,2
3551,18,3,55,1,15,4,24,5,2,2
3552,7,1,12,3,2,2,2,6,2,2
3553,23,1,47,2,3,4,5,4,2,2
3554,18,3,80,2,5,2,25,3,2,2
3555,6,2,36,2,10,2,26,3,2,2
3556,3,2,4,3,20,2,22,4,2,2
3557,24,2,69,2,4,1,18,2,2,2
3558,11,4,7,2,16,3,25,4,2,2
3559,1,1,75,3,12,3,24,5,2,2
3560,19,2,6,2,1,1,6,4,2,2
3561,22,2,77,4,23,1,11,2,2,2
3562,21,3,10,3,2,2,10,5,2,2
3563,21,3,17,2,6,4,10,3,2,2
3564,3,2,71,2,9,3,25,5,2,2
3565,7,1,19,1,4,3,20,3,2,2
3566,8,1,33,1,8,2,18,6,2,2
3567,12,2,69,1,15,2,7,4,2,2
3568,16,1,37,1,20,3,16,4,2,2
3569,15,3,52,2,18,2,24,4,2,2
3570,15,3,75,2,14,1,9,2,2,2
3571,6,2,78,4,21,4,23,5,2,2
3572,20,2,8,2,24,3,8,5,2,2
3573,19,2,9,2,2,2,26,5,2,2
3574,12,2,48,3,13,1,25,3,2,2
3575,22,2,51,2,6,1,25,2,2,2
3576,5,4,76,2,23,1,13,2,2,2
3577,4,3,5,3,25,2,6,2,2,2
3578,2,1,16,1,25,4,2,5,2,2
3579,18,3,3,3,14,4,2,5,2,2
3580,16,1,47,3,14,1,24,5,2,2
3581,3,2,64,2,12,3,8,1,2,2
3582,6,2,76,2,15,1,25,4,2,2
3583,19,2,22,1,1,3,10,1,2,2
3584,3,2,58,3,4,3,3,6,2,2
3585,21,3,33,3,10,1,24,2,2,2
3586,7,1,22,4,8,4,17,5,2,2
3587,10,2,9,2,25,4,22,6,2,2
3588,24,2,71,1,23,3,20,5,2,2
3589,23,1,36,2,12,2,11,1,2,2
3590,2,1,54,2,3,2,24,4,2,2
3591,6,2,68,2,8,1,5,1,2,2
3592,11,4,70,2,7,4,8,1,2,2
3593,4,3,63,3,11,2,20,1,2,2
3594,15,3,61,2,2,2,22,4,2,2
3595,16,1,68,3,5,3,2,1,2,2
3596,3,2,22,2,23,2,7,6,2,2
3597,10,2,64,2,5,2,19,5,2,2
3598,23,1,52,2,13,3,7,5,2,2
3599,10,2,57,4,18,2,22,6,2,2
3600,16,1,15,1,16,2,22,2,2,2
3601,6,2,62,4,14,2,3,3,2,2
3602,25,2,28,2,10,3,6,4,2,2
3603,20,2,17,1,12,3,9,6,2,2
3604,12,2,32,2,7,2,3,3,2,2
3605,10,2,67,2,15,1,9,5,2,2
3606,12,2,22,2,7,1,19,6,2,2
3607,15,3,71,4,18,1,24,2,2,2
3608,9,1,74,3,5,1,9,5,2,2
3609,7,1,37,2,6,1,19,4,2,2
3610,22,2,20,2,6,3,6,1,2,2
3611,11,4,67,4,9,1,24,1,2,2
3612,25,2,63,2,20,2,5,5,2,2
3613,15,3,10,2,21,3,12,5,2,2
3614,9,1,8,2,12,1,11,6,2,2
3615,7,1,6,3,13,2,23,1,2,2
3616,6,2,12,2,7,4,20,3,2,2
3617,10,2,4,3,18,4,9,6,2,2
3618,2,1,28,2,11,1,19,2,2,2
3619,7,1,48,2,13,1,16,1,2,2
3620,16,1,56,1,12,4,25,1,2,2
3621,15,3,63,2,22,3,5,2,2,2
3622,21,3,13,4,20,3,16,1,2,2
3623,6,2,22,2,18,1,19,6,2,2
3624,13,1,70,2,23,4,3,1,2,2
3625,9,1,63,4,16,1,26,6,2,2
3626,16,1,80,3,9,4,20,2,2,2
3627,3,2,79,3,21,1,11,2,2,2
3628,2,1,35,2,20,4,9,4,2,2
3629,3,2,69,3,18,3,14,3,2,2
3630,25,2,24,3,11,3,21,5,2,2
3631,9,1,54,2,11,4,24,6,2,2
3632,9,1,31,2,16,1,5,6,2,2
3633,21,3,54,3,9,2,8,2,2,2
3634,7,1,32,2,15,2,4,3,2,2
3635,22,2,3,2,17,4,9,5,2,2
3636,15,3,13,3,6,1,9,3,2,2
3637,15,3,19,3,11,3,18,1,2,2
3638,4,3,47,3,25,4,12,2,2,2
3639,1,1,1,2,14,2,22,2,2,2
3640,5,4,25,2,4,3,12,1,2,2
3641,23,1,12,3,17,2,16,4,2,2
3642,11,4,26,2,6,1,3,3,2,2
3643,6,2,52,3,13,3,20,6,2,2
3644,16,1,77,4,12,1,8,5,2,2
3645,3,2,13,2,23,4,2,4,2,2
3646,1,1,71,3,20,3,10,3,2,2
3647,13,1,49,2,13,2,26,1,2,2
3648,19,2,26,2,8,4,5,6,2,2
3649,20,2,48,2,24,4,26,3,2,2
3650,20,2,38,2,4,1,20,5,2,2
3651,12,2,41,2,20,3,11,1,2,2
3652,8,1,13,2,25,2,14,2,2,2
3653,8,1,10,1,12,1,14,6,2,2
3654,5,4,1,2,3,2,15,4,2,2
3655,13,1,79,2,9,4,9,4,2,2
3656,24,2,8,2,25,1,5,4,2,2
3657,11,4,48,4,6,2,13,1,2,2
3658,18,3,63,3,7,4,13,2,2,2
3659,25,2,53,2,12,1,22,5,2,2
3660,15,3,58,1,8,1,25,6,2,2
3661,18,3,55,3,10,4,7,1,2,2
3662,15,3,20,1,24,4,11,4,2,2
3663,19,2,61,2,10,2,25,4,2,2
3664,1,1,40,2,9,3,20,2,2,2
3665,11,4,49,2,22,1,20,6,2,2
3666,22,2,58,2,16,1,10,4,2,2
3667,13,1,31,2,14,4,6,1,2,2
3668,14,2,26,3,6,1,2,4,2,2
3669,3,2,52,4,12,3,8,6,2,2
3670,22,2,33,1,20,1,22,6,2,2
3671,18,3,31,1,24,4,14,3,2,2
3672,8,1,47,3,17,3,24,1,2,2
3673,15,3,62,1,17,1,21,3,2,2
3674,22,2,9,2,17,3,18,1,2,2
3675,8,1,46,2,3,4,3,1,2,2
3676,9,1,61,2,24,4,21,2,2,2
3677,13,1,75,1,21,2,25,3,2,2
3678,1,1,11,2,8,1,4,5,2,2
